latitude,longitude,address
37.177837,-93.277343,"TownePlace Suites Springfield, 2009 S National Ave, Springfield, Missouri 65804
"
37.04404,-94.4813971,"TownePlace Suites by Marriott Joplin, 4026 S Arizona Ave, Joplin, Missouri 64804
"
38.637906,-90.2258,"Urban Chestnut Brewing Company, 3229  Washington Ave, St. Louis, Missouri 63103
"
38.978852,-92.5654594,"Yates House Bed &amp; Breakfast, a Select Registry Property, 305 2nd St, Rocheport, MO 65279
"
48.4120611,-114.3399453,"22, 22 Lupfer Ave, Whitefish, Montana 59937
"
45.2834008,-111.4003294,"Big Sky Resort Summit Hotel, 60 Big Sky Resort Rd, Big Sky, MT 59720
"
45.189939,-109.2475939,"City of Red Lodge, 305 N Oakes Ave, Red Lodge, MT 59068
"
46.834153,-114.0157759,"Gibson Mansion Bed and Breakfast, 823 39th St, Missoula, Montana 59803
"
44.6556971,-111.0999635,"Gray Wolf Inn and Suites, 250 South Canyon St, West Yellowstone, MT 59758
"
44.6590715,-111.1045083,"Holiday Inn West Yellowstone, 315 Yellowstone Ave, West Yellowstone, MT 59758
"
48.6173923,-113.8791275,"Lake McDonald Lodge, 288  Lake Mcdonald Lodge Loop Rd, Lake Mcdonald, Montana 59921
"
48.199295,-114.315744,"Red Lion Hotel Kalispell, 20 N. Main St, Kalispell, Montana 59901
"
46.6116026,-112.0203007,"Suds Hut Famous Chicken &amp; Casino, 2701 North Montana Ave, Helena, MT 59601
"
48.431149,-114.342146,"The Lodge at Whitefish Lake, 1380 Wisconsin Ave, Whitefish, MT 59937
"
46.256424,-113.522131,"The Ranch at Rock Creek, 79 Carriage House Ln, Philipsburg, Montana 59858
"
46.917294,-113.435801,"The Resort at Paws Up, 40060 Paws Up Rd, Greenough, MT 59823
"
48.368152,-114.333735,"Whitefish TLC Bed and Breakfast, 178 E Blanchard Lake Rd, Whitefish, MT 59937
"
45.1807432,-109.2471203,"Yodeler Motel, 601 S Broadway Ave, Red Lodge, Montana 59068
"
41.2614505,-95.9323131,"Capitol District Parking Garage, 325 N 12th St, Omaha, Nebraska 68102
"
40.8585022,-97.9960699,"Edgerton Explorit Center, 208 16th St, Aurora, Nebraska 68818
"
41.2588774,-95.9611186,"Element Omaha Midtown Crossing, 3253 Dodge St, Omaha, NE 68131
"
39.5017274,-119.7640698,"Atlantic Aviation Reno, 655 S Rock Blvd, Reno, Nevada 89502
"
39.4889041,-119.7936892,"Atlantis Casino Resort Spa, 3800 S Virginia St, Reno, NV 89502
"
36.1126264,-115.1767051,"Bellagio Las Vegas, 3600 S Las Vegas Blvd, Las Vegas, NV 89109
"
38.953562,-119.763686,"Bently Farmers Bank, 1597 Esmeralda Ave, Minden, NV 89423
"
40.966274,-117.742326,"Best Western Plus Gold Country Inn, 921 W Winnemucca Blvd, Winnemucca, NV 89445
"
38.9838745,-119.9433211,"Chase International, 190 U.S. Highway 50, Zephyr Cove, NV 89448
"
35.1580136,-114.5720813,"Colorado Belle Hotel and Casino, 2100 S Casino Dr, Laughlin, NV 89029
"
39.464535,-119.784834,"Courtyard By Marriott Reno, 6855 S Virginia St, Reno, NV 89511
"
39.5276151,-119.8084631,"Courtyard Reno Downtown, 1 Ballpark Ln, Reno, Nevada 89501
"
38.9663579,-119.9486767,"Edgewood Tahoe, 180 Lake Pkwy, Stateline, Nevada 89449
"
36.1090271,-115.168406,"Elara by Hilton Grand Vacations, 80 E Harmon Ave, Las Vegas, Nevada 89109
"
39.5294336,-119.8149948,"Eldorado Resort Casino Reno, 345 N Virginia St, Reno, NV 89501
"
36.816826,-114.064151,"Eureka Casino and Hotel, 275 Mesa Blvd, Mesquite, NV 89027
"
39.4236228,-119.7401101,"Flex Appeal, 1101 Steamboat Pkwy, Reno, NV 89521
"
36.090428,-115.174398,"Four Seasons Hotel Las Vegas, 3960 Las Vegas Strip, Las Vegas, NV 89119
"
39.292336,-119.657549,"Gold Hill Hotel, , Virginia City, NV 89440
"
39.52312,-119.778391,"Grand Sierra Resort and Casino, 2500 E 2nd St, Reno, NV 89502
"
36.020656,-115.089623,"Green Valley Ranch Resort and Spa, 2300 Paseo Verde Pkwy, Henderson, Nevada 89052
"
39.199053,-119.777058,"Hampton Inn &amp; Suites Carson City, 10 Hospitality Wy, Carson City, NV 89706
"
39.5169869,-119.8888294,"Hampton Inn &amp; Suites Reno West, 900  Ambassador Dr, Reno, NV 89523
"
39.489079,-119.721418,"Hidden Valley Country Club, 3575 E Hidden Valley Dr, Reno, Nevada 89502
"
36.0473558,-115.1707068,"Hilton Garden Inn Las Vegas Strip South, 7830 S Las Vegas Blvd, Las Vegas, NV 89123
"
39.504404,-119.779608,"Hyatt Place Reno Tahoe Airport, 1790 E Plumb Ln, Reno, Nevada 89502
"
39.24069,-119.94302,"Hyatt Regency Lake Tahoe, 111 Country Club Dr, Incline Village, NV 89451
"
36.1273364,-115.1467141,"Las Vegas Convention Center, 536 Sierra Vista Dr, Las Vegas, NV 89109
"
36.132072,-115.15719,"Las Vegas Marriott, 325 Convention Center Dr, Las Vegas, NV 89109
"
40.8540406,-115.7500235,"Ledgestone Hotel, 2585 E Jennings Wy, Elko, Nevada 89801
"
39.5228373,-119.8138873,"Legacy Vacation Club Reno, 140 Court St, Reno, Nevada 89501
"
36.102576,-115.1702533,"MGM Grand, 3799 S Las Vegas Blvd, Las Vegas, NV 89109
"
36.0918777,-115.175245,"Mandalay Bay, 3950 S Las Vegas Blvd, Las Vegas, NV 89119
"
36.1061096,-115.1745799,"Mandarin Oriental, Las Vegas, 3752 S Las Vegas Blvd, Las Vegas, NV 89109
"
39.496853,-119.8021307,"Peppermill Resort Hotel, 707 S Virginia St, Reno, NV 89501
"
36.1556999,-115.3321938,"Red Rock Casino Resort and Spa, 11011 W Charleston Blvd, Las Vegas, NV 89135
"
39.5304513,-119.8151779,"Silver Legacy Resort Casino, 407 N Virginia St, Reno, Nevada 89501
"
36.135191,-115.155541,"SpringHill Suites Las Vegas Convention Center, 2989 Paradise Rd, Las Vegas, Nevada 89109
"
39.3111057,-119.650029,"Storey County Courthouse, 26 S B St, Virginia City, Nevada 89440
"
36.1097553,-115.1738769,"The Cosmopolitan of Las Vegas, 3708 S Las Vegas Blvd, Las Vegas, NV 89109
"
36.1029673,-115.1716039,"The Mansion at MGM Grand, 3799 S Las Vegas Blvd, Las Vegas, Nevada 89109
"
36.1211957,-115.1740735,"The Mirage, 3400 S Las Vegas Blvd, Las Vegas, NV 89109
"
36.1026211,-115.2019367,"The Orleans, 4500 W Tropicana Ave, Las Vegas, NV 89103
"
36.1239675,-115.167916,"The Palazzo, 3325 S Las Vegas Blvd, Las Vegas, NV 89109
"
36.1137611,-115.1629728,"The Platinum Hotel, 211 E Flamingo Rd, Las Vegas, NV 89169
"
36.1688268,-115.1518086,"The Smith Center For The Performing Arts, 361 Symphony Park Ave, Las Vegas, NV 89106
"
36.121174,-115.1696526,"Venetian Hotel, 3355 S Las Vegas Blvd, Las Vegas, Nevada 89109
"
39.5250312,-119.7657384,"Western Nevada Supply Co., 950 S Rock Blvd, Sparks, Nevada 89431
"
39.5344216,-119.7342893,"Western Village Casino, 815 Nichols Blvd, Sparks, Nevada 89434
"
39.5279125,-119.8141443,"Whitney Peak Hotel, 255 N Virginia St, Reno, NV 89501
"
40.9675713,-117.740777,"Winnemucca Inn &amp; Casino, 741 W Winnemucca Blvd, Winnemucca, NV 89445
"
42.9560271,-71.5093901,"Bedford Village Inn, 2 Olde Bedford Way, Bedford, NH 03110
"
42.8971992,-72.5223302,"Chesterfield Inn, a Select Registry Property, 20 Cross Rd, Chesterfield, NH 03466
"
43.179969,-71.8336274,"Colby Hill Inn, a Select Registry Property, 33 The Oaks St, Henniker, NH 03242
"
44.053378,-71.124657,"Cranmore Inn Bed and Breakfast, 80 Kearsarge Rd, North Conway, New Hampshire 03860
"
44.0568523,-71.0995926,"Cranmore Mountain Resort, 239 Skimobile Rd, North Conway, New Hampshire 03860
"
44.1563128,-71.1853686,"Eagle Mountain House, 179 Carter Notch Rd, Jackson, New Hampshire 03846
"
43.459487,-71.554438,"Hampton Inn &amp; Suites TIlton, 195 Laconia Rd, Tilton, New Hampshire 03276
"
43.460146,-71.750335,"Highland Lake Inn, 32 Maple St, Andover, New Hampshire 03216
"
43.433467,-71.969783,"Inn at Pleasant Lake, 853 Pleasant St, New London, New Hampshire 03257
"
42.9810318,-70.9461109,"Inn by the Bandstand, a Select Registry Property, 6 Front St, Exeter, NH 03833
"
44.056437,-71.633266,"Loon Mountain, 60 Loon Mountain Rd, Lincoln, NH 03251
"
43.730451,-71.5795279,"Manor On Golden Pond, a Select Registry Property, 31 Manor Dr, Holderness, NH 03245
"
44.2894027,-71.2278493,"Mt. Washington Auto Road, 1 Mount Washington Auto Rd, Gorham, New Hampshire 03581
"
43.0771151,-70.7609306,"Portwalk Parking Garage, 23 Portwalk Pl, Portsmouth, NH 03801
"
44.041023,-71.121446,"Red Jacket Mountain View Resort, 2251 White Mountain Hwy, Conway, NH 03860
"
44.262962,-71.457847,"Rental Property, Available via website, Carroll, NH 03583
"
44.0567659,-71.6302995,"Rental Property, Available via website, Lincoln,  03251
"
44.231739,-71.762673,"Sugar Hill Inn, a Select Registry Property, 116 Rte 117, Sugar Hill, NH 03586
"
43.201031,-71.5442936,"The Centennial Inn, 96 Pleasant St, Concord, NH 03301
"
42.977661,-70.954274,"The Exeter Inn, 90 Front St, Exeter, NH 03833
"
42.9731631,-71.982816,"The Hancock Inn, a Select Registry Property , 33 Main St, Hancock, NH 03449
"
44.1151322,-71.3554613,"The Notchland Inn, 2 Morey Rd, Hart's Location, NH 03812
"
43.0695541,-70.7792391,"The Port Inn, an Ascend Hotel Collection Member, 505 Rout 1 Bypass, Portsmouth, NH 03801
"
44.1470977,-71.1819945,"The Wentworth Inn, 1 Carter Notch Rd, Jackson, NH 03846
"
43.5849057,-71.2168528,"The Wolfeboro Inn, 90 N Main St, Wolfeboro, NH 03894
"
40.275573,-74.535021,"Americana Diner, 359 US Highway 130, East Windsor, NJ 08520
"
40.7876063,-74.470342,"Best Western Plus Morristown Inn, 270 South St, Morristown, New Jersey 07960
"
40.699073,-74.403362,"Best Western Plus Murray Hill Hotel &amp; Suites, 535 Central Ave, New Providence, New Jersey 07974
"
40.6497293,-74.3490706,"Best Western Westfield Inn, 435 N Ave W, Westfield, New Jersey 07090
"
39.3783325,-74.4352455,"Borgata Hotel Casino &amp; Spa, 1 Borgata Way, Atlantic City, NJ 08401
"
40.91321,-74.390001,"Columbia Inn Restaurant, 29 Main Rd, Montville, NJ 07045
"
38.9313914,-74.9243223,"Congress Hall, 200 Congress Pl, Cape May, NJ 08204
"
39.3571534,-74.441029,"Dock&#039;s Oyster House, 2405 Atlantic Ave, Atlantic City, New Jersey 08401
"
41.096678,-74.159226,"Doubletree by Hilton Mahwah, 180 Route 17 S, Mahwah, New Jersey 07430
"
40.3740127,-74.6177626,"Eno Terra Restaurant, 4484 Rte 27, Kingston, New Jersey 08528
"
39.3793377,-74.4278203,"Golden Nugget Casino Hotel, Huron Ave & Brigantine Blvd, Atlantic City, NJ 08401
"
39.4396901,-74.5213302,"Hampton Inn Atlantic City, 338 E White Horse Pike, Absecon, New Jersey 08205
"
40.629138,-74.9176926,"Hampton Inn Clinton, 16 Frontage Dr, Clinton, New Jersey 08809
"
39.395134,-74.6862358,"Hidden Creek Golf Club, 75 Asbury Rd, Egg Harbor Township, New Jersey 08234
"
40.8043243,-74.237454,"Highlawn Pavilion, 1 Crestwood Dr, West Orange, NJ 07052
"
40.7427955,-74.3665016,"Hilton Short Hills, 41 John F. Kennedy Pkwy, Millburn, NJ 07078
"
40.717104,-74.031894,"Hyatt Regency Jersey City on the Hudson, 2 Exchange Pl, Jersey City, NJ 07302
"
40.3658278,-74.9450795,"Lambertville House, a Distrikt Hotel, 32 Bridge St, Lambertville, New Jersey 08530
"
40.721495,-74.0318107,"Littleman Parking Crystal Point Garage, 2 Second St, Jersey City, New Jersey 07032
"
40.713825,-74.0409629,"Propark - Madox Apartments, 198 Van Vorst St, Jersey City, NJ 07302
"
40.722553,-74.064266,"Propark The Beacon, 20  Beacon Wy, Jersey City, New Jersey 07304
"
40.7201563,-74.0407206,"Propark The Morgan at Provost Square, 160 Morgan St, Jersey City, New Jersey 07032
"
40.8163839,-74.2216542,"Propark Valley &amp; Bloom Garage, 34 Valley Rd, Montclair, New Jersey 07042
"
40.354257,-74.6451809,"Rental Property, Available via website, Princeton, NJ 08540
"
40.8139166,-74.4688461,"ShopRite of Greater Morristown, 178 E Hanover Ave, Cedar Knolls, NJ 07927
"
40.4062,-74.977471,"Stockton Inn, 1 Main St, Stockton, New Jersey 08559
"
40.7179823,-74.5704238,"The Bernard&#039;s Inn, 27 Mine Brook Rd, Bernardsville, NJ 07924
"
38.994614,-74.80721,"The Candlelight Inn, A Select Registry Property, 2310 Central Ave, North Wildwood, NJ 08260
"
39.5631618,-74.2391289,"The Gables, 212 Centre St, Beach Haven, NJ 08008
"
40.7151159,-74.3670294,"The Grand Summit Hotel, 570 Springfield Ave, Summit, NJ 07901
"
40.3491315,-74.6654753,"The Peacock Inn, 20 Bayard Ln, Princeton, NJ 08540
"
40.905323,-74.709445,"The Whistling Swan Inn, a Select Registry Property, 110 Main St, Stanhope, NJ 07874
"
41.0248371,-74.739128,"The Wooden Duck Bed and Breakfast, a Select Registry Property, 140 Goodale Rd, Newton, NJ 07860
"
40.739152,-74.027735,"W Hoboken, 225 River St, Hoboken, NJ 07030
"
40.0550415,-74.1339633,"Wine Shoppe, 2746 Hooper Ave, Brick, NJ 08723
"
36.3552203,-105.6135793,"Adobe &amp; Pines Inn - Bed &amp; Breakfast, 4107 State Rd 68, Ranchos de Taos, New Mexico 87557
"
35.0904717,-106.6607676,"Bella Roma Bed and Breakfast, 1211 Roma Ave NW, Albuquerque, NM 87102
"
34.0714773,-106.8924935,"Best Western Socorro Hotel and Suites, 1100 N California St, Socorro, NM 87801
"
36.731802,-108.199651,"Casa Blanca Inn, 505 E La Plata St, Farmington, NM 87401
"
32.3101673,-106.7784193,"City of Las Cruces - Downtown Plaza, 100 N Main St, Las Cruces, NM 88011
"
33.331711,-105.675763,"Comfort Inn Midtown, 2709  Sudderth Dr, Ruidoso, New Mexico 88345
"
35.037946,-106.619074,"Cutter Aviation Albuquerque, 2502 Clark-Carr Loop SE, Albuquerque, NM 87106
"
35.6799316,-105.9413247,"Don Gaspar Inn, a Select Registry Property, 623 Don Gaspar Ave, Santa Fe, NM 87505
"
35.7999805,-105.9221488,"Four Seasons Resort Rancho Encantado Santa Fe, 198 State Road 592, Santa Fe, New Mexico 87506
"
32.325002,-106.734095,"Green Offices, 166 S Roadrunner Pkwy, Las Cruces, New Mexico 88011
"
33.3312816,-105.6768628,"Hotel Ruidoso, 110 Chase St, Ruidoso, New Mexico 88345
"
32.3145739,-106.7788262,"Las Cruces City Hall, 700 N Main St, Las Cruces, New Mexico 88001
"
35.494499,-106.071185,"Rancho Gallina, , Santa Fe, NM 87508
"
35.084032,-106.690032,"Sandia Peak Inn, 4614 Central Ave SW, Albuquerque, NM 87105
"
35.1101524,-106.5679058,"Sheraton Albuquerque Uptown, 2600 Louisiana Boulevard, Albuquerque, NM 87110
"
35.17216,-103.71644,"The Blue Swallow Motel, 815 E Route 66 Blvd, Tucumcari, NM 88401
"
31.870339,-109.0348488,"The Chiricahua Desert Museum, NM-80 & Portal Rd, Rodeo, NM 88056
"
35.6852924,-105.9373545,"The Inn and Spa at Loretto, 211  Old Santa Fe Trail, Santa Fe, NM 87501
"
35.683637,-105.9385368,"The Inn of The Five Graces, 150 E De Vargas St, Santa Fe, NM 87501
"
40.7016978,-73.9957781,"1 Hotel Brooklyn Bridge, 60 Furman St, Brooklyn, New York 11201
"
40.7633804,-73.9795051,"1345 Parking Garage, 1345 6th Ave, New York, New York 10105
"
40.7598699,-73.9732193,"ABM Parking 13 East 54th Street LLC, 13-17 E 54th St, New York, New York 10022
"
40.7453859,-73.9819574,"ABM Parking 475 Park Ave South LLC, 104  E 32nd St, New York, New York 10016
"
40.7626808,-73.9682907,"ABM Parking 750 Lexington Ave LLC, 118 E 60th St, New York, New York 10022
"
40.7051691,-74.008024,"Andaz Wall Street, 75 Wall St, New York, NY 10005
"
40.513393,-74.2513908,"Angelina&#039;s Ristorante, 399 Ellis St, Staten Island, NY 10307
"
40.735388,-74.0077102,"Apple Parking 332 W 11th Street, 332 W 11th St, New York, New York 10014
"
42.9796955,-78.5957172,"Asa Ransom House, 10529 Main St, Clarence, NY 14031
"
41.0001463,-72.3006873,"Baron&#039;s Cove, 31 W Water St, Sag Harbor, New York 11963
"
44.2840604,-73.9833412,"Best Western Adirondack Inn, 2625 Main St, Lake Placid, NY 12946
"
42.322715,-77.6622409,"Best Western Maple City Inn, 1 Canisteo Square, Hornell, New York 14843
"
42.0761739,-78.466942,"Best Western Plus University Inn, 3051 W State St, Olean, New York 14760
"
43.0876681,-77.6131725,"Best Western Rochester Marketplace Inn, 940 Jefferson Rd, Rochester, New York 14623
"
44.5962354,-75.1492202,"Best Western University Inn, 90 E Main St, Canton, NY 13617
"
41.5268239,-74.2363055,"Borland House Bed and Breakfast, 130 Clinton St, Montgomery, New York 12549
"
41.6669666,-73.9549376,"Buttermilk Falls Inn &amp; Spa, 220 North Rd, Milton, NY 12547
"
40.7166729,-74.0123006,"Central Parking 200 Chambers, 200 Chambers St, New York, New York 10007
"
40.7647002,-73.9826952,"Champion Parking 230 W 55th Street, 230 W 55th St, New York, NY 10019
"
40.7305539,-73.9930526,"Champion Parking 60 E 8th, 60 E 8th St, New York, NY 10003
"
40.7727206,-73.9470137,"Champion Parking 60 East End Avenue, 60 East End Ave, New York, NY 10028
"
40.782943,-73.9565,"Champion Parking 90 LLC, 60 E 90th St, New York, New York 10028
"
40.7358237,-73.9888025,"Champion Parking E 16th Street, , New York, NY 10003
"
40.7627639,-73.9811543,"Champion Parking W 53rd Street, 159 W 53rd St, New York, NY 10019
"
40.7669612,-73.9838268,"Champion Parking W 57th Street, 320 W 57th St, New York, NY 10019
"
40.7816452,-73.9803477,"Champion Parking W 76th Street, 205 W 76th St, New York, NY 10023
"
40.7706406,-73.9679603,"Chelnik Parking NYC 880 5th, 880 5th Ave, New York, NY 10021
"
40.7605736,-73.9592115,"City Parking E 61st Street, 425 E 61st St, New York, New York 10065
"
40.7462587,-73.9786477,"City Parking Garment One Garage, 155 E 34th St, New York, New York 10016
"
40.7192312,-73.9632924,"City Parking Linc Garage, 62 Northside Piers, Brooklyn, New York 11249
"
40.7214232,-74.0011685,"City Parking RL Mercer Street, 40  Mercer St, New York, New York 10025
"
42.150724,-77.064135,"Comfort Inn, 66 W Pulteney St, Corning, New York 14830
"
42.5865926,-76.2118887,"Country Inn &amp; Suites By Carlson, Cortland, NY, 3707 State Rte 281, Cortland, New York 13045
"
43.111207,-77.549085,"Country Inn &amp; Suites By Carlson, Rochester-Pittsford, 2835 Monroe Ave, Rochester, New York 14618
"
42.163326,-76.866392,"Courtyard by Marriott Elmira Horseheads, 202 Colonial Dr, Horseheads, New York 14845
"
41.9697591,-73.9864312,"Courtyard by Marriott Kingston, 500 Frank Sottile Blvd, Kingston, NY 12401
"
41.9697591,-73.9864312,"Courtyard by Marriott Kingston, 500 Frank Sottile Blvd, Kingston, New York 12401
"
41.1181147,-74.1145226,"Crowne Plaza Suffern-Mahwah, 3 Executive Blvd, Suffern, New York 10901
"
42.9117512,-78.6948752,"Culinary Arts Center at Auburn Watson, 3295 Walden Ave, Depew, New York 14043
"
40.6894704,-73.9787887,"Discount Parking 180 Ashland Place, 180 Ashland Pl, Brooklyn, New York 11217
"
42.101531,-75.9140616,"DoubleTree by Hilton Binghamton, 225 Water St, Binghamton, NY 13901
"
43.1374475,-77.6151271,"Ellwanger Estate Bed &amp; Breakfast, 625 Mt Hope Ave, Rochester, New York 14620
"
43.0787212,-73.7895414,"Embassy Suites by Hilton Saratoga Springs, 86 Congress St, Saratoga Springs, New York 12866
"
40.6949736,-73.9828391,"Enterprise 309 Gold Street, 309 Gold St, Brooklyn, New York 11201
"
40.7675524,-73.9618011,"Enterprise Parking 200 E 69th St, 200 E 69th St, Manhattan, New York 10065
"
42.1587017,-76.8563979,"Fairfield Inn &amp; Suites by Marriott Elmira Corning, 1600 County Rd 64, Horseheads, New York 14845
"
42.081527,-78.478467,"Fairfield Inn &amp; Suites by Marriott Olean, 3270 W State St, Olean, New York 14760
"
43.204713,-77.675339,"Fairfield Inn &amp; Suites by Marriott Rochester West, 400 Paddy Creek Cir, Rochester, New York 14623
"
42.130573,-75.905297,"Fairfield Inn by Marriott Binghamton, 864 Upper Front St, Binghamton, New York 13905
"
42.1533184,-77.0804281,"Fairfield Inn by Marriott Corning Riverside, 3 S Buffalo St, Corning, New York 14830
"
43.1285448,-77.6627008,"Fairfield Inn by Marriott Rochester Airport, 1200 Brooks Ave, Rochester, New York 14623
"
43.0598489,-77.6525723,"Fairfield Inn by Marriott Rochester South, 4695 W Henrietta Rd, Rochester, New York 14623
"
44.24372,-74.4874807,"Faust Motel, 151 Main St, Tupper Lake, New York 12986
"
40.692601,-73.9841897,"GGMC Belltel Car Park, 356  Bridge St, Brooklyn, New York 11201
"
40.7496753,-74.0055139,"GGMC Parking - 550 W 25th, 550  W 25th St, New York, NY 10001
"
40.7721966,-73.9797529,"GGMC Parking 10 W 66th St Garage, 10 W 66th St, New York, NY 10023
"
40.7585402,-73.9912212,"GGMC Parking 350 W 43rd Street Garage, 350 West 43rd St, New York, NY 10036
"
40.7720768,-73.9516883,"GGMC Parking 415 E 79th, 415 E 79th St, New York, New York 10075
"
40.7759762,-73.961882,"GGMC Parking 50 E 79th St Garage, 50 E 79th St, New York, NY 10075
"
40.774276,-73.9627771,"GGMC Parking 51-53 E 76th St Carlyle Hotel, 53  E 76th St, New York, NY 10021
"
40.6879726,-73.9794685,"GGMC Parking 66 Rockwell Pl Garage, 66 Rockwell Pl, Brooklyn, NY 11217
"
40.6889648,-73.9887378,"GGMC Parking 75 Smith St Garage, 75 Smith St, Brooklyn, NY 11201
"
40.7472228,-73.9846925,"GGMC Parking 8 E 33rd St Garage (Located at 325 Fifth Ave), 325  East 5th Ave, New York, NY 10016
"
40.7715445,-73.9858951,"GGMC Parking Alfred, 161 W 61st St, New York, New York 10023
"
40.7855694,-73.9547066,"GGMC Parking Carnegie Garage (Located at 60 E 94th St), 40 E 94th St, New York, NY 10128
"
40.7570848,-73.9663765,"GGMC Parking Connaught, 300  E 54th St, New York, New York 10022
"
40.7697153,-73.9572188,"GGMC Parking E 74th Street, 300  E 74th St, New York, New York 10021
"
40.7521613,-73.9728351,"GGMC Parking Seven Eleven (Located at 217 E 44th St), 217 E 44th St, New York, NY 10017
"
40.7311724,-73.9911327,"GGMC Parking Stewart House Garage (Located at 91 E 9th St), 91 East 9th St, New York, NY 10003
"
40.7348753,-73.9892251,"GGMC Parking Union Square Parking Garage (Located at 100 E 15th St), 100 E 15th St, New York, NY 10003
"
40.7819192,-73.9505085,"GGMC Ruppert Car Park, 245 E 90th St, New York, New York 10128
"
40.7077184,-74.0173994,"GGMC The Cove, 99 Battery Pl, New York, New York 10280
"
40.7819192,-73.9505085,"GGMC Yorkville Car Park, 230 E 92nd St, New York, New York 10128
"
40.7774841,-73.9582664,"GMC 111 E 82nd St, 111 E 82nd St, New York, New York 10065
"
40.7754857,-73.9814979,"GMC Copley Parking, 2000 Broadway, New York, New York 10023
"
40.7647477,-73.9670183,"GMC Parking Narragansett, 124 E 63rd St, New York, New York 10065
"
43.057171,-73.798231,"Gideon Putnam Resort and Spa, 24  Gideon Putnam Rd, Saratoga Springs, NY 12866
"
41.338386,-74.3240499,"Glenmere Mansion, 634 Pine Hill Rd, Chester, NY 10918
"
40.7725577,-73.9818651,"Glenwood Grand Tier Parking, 1930 Broadway, New York, New York 10023
"
41.547589,-73.692174,"Grape Hollow Farm, 62 Paine Rd, Holmes, NY 12531
"
43.758812,-74.8591529,"Great Pines, 4920  State Route 28, Old Forge, New York 13420
"
41.1017254,-72.3644565,"Greenporter Hotel, 326 Front St, Greenport, New York 11944
"
41.0153185,-71.9919513,"Gurney&#039;s Montauk Resort &amp; Spa, 290 Old Montauk Hwy, Montauk, New York 11954
"
40.9544525,-73.8485949,"Hampton Inn &amp; Suites Yonkers - Westchester, 555 Tuckahoe Rd, Yonkers, NY 10701
"
42.1500516,-77.1087409,"Hampton Inn Corning/Painted Post, 248 Town Center Rd, Painted Post, New York 14870
"
42.6072637,-76.1638539,"Hampton Inn Cortland, 26 River St, Cortland, New York 13045
"
42.7661404,-78.6082187,"Hampton Inn East Aurora, 49 Olean St, East Aurora, New York 14052
"
40.741265,-73.609553,"Hampton Inn Garden City, 1 North Ave, Garden City, New York 11530
"
40.7679242,-73.8677356,"Hampton Inn LaGuardia Airport, 102-40 Ditmars Blvd, East Elmhurst, New York 11369
"
41.740786,-74.067013,"Hampton Inn New Paltz, 4 S Putt Corners Rd, New Paltz, NY 12561
"
42.443611,-75.086876,"Hampton Inn Oneonta, 225 River St, Oneonta, New York 13820
"
41.969932,-73.990452,"Hampton Inn by Hilton Kingston, 1307 Ulster Ave, Kingston, NY 12401
"
42.440677,-76.4972676,"Hilton Garden Inn - Downtown Ithaca, 130 E Seneca St, Ithaca, New York 14850
"
42.1628955,-76.8718583,"Hilton Garden Inn Elmira/Corning, 35  Arnot Rd, Horseheads, New York 14845
"
43.9784334,-75.9471829,"Hilton Garden Inn Watertown, 1290 Arsenal St, Watertown, New York 13601
"
42.8790685,-77.2524849,"Holiday Inn Express Canandaigua - Finger Lakes, 330 Eastern Blvd, Canandaigua, New York 14424
"
42.0874956,-78.4289963,"Holiday Inn Express Olean, 101 Main St, Olean, New York 14760
"
42.1723547,-77.1063956,"Holiday Inn Express Painted Post - Corning Area, 9775 Victory Hwy, Painted Post, New York 14870
"
43.0878278,-77.616194,"Holiday Inn Hotel &amp; Suites Rochester - Marketplace, 800 Jefferson Rd, Rochester, New York 14623
"
41.462866,-74.369533,"Home2 Suites by Hilton Middletown, 600 Route 211 E, Middletown, New York 10941
"
43.0866332,-77.6112778,"Home2 Suites by Hilton Rochester Henrietta, NY, 999 Jefferson Rd, Rochester, New York 14623
"
40.9185614,-72.655836,"Hyatt Place Long Island / East End, 451 E Main St, Riverhead, New York 11901
"
40.7087301,-74.0030686,"Icon 299 Peal Street Seaport Parking, 238 Pearl St, New York, NY 10069
"
40.7198743,-74.0105129,"Icon 376 Greenwich Street, 376 Greenwich St, New York, New York 10013
"
40.7751099,-73.9900628,"Icon 80 Riverside Blvd, 80 Riverside Blvd, New York, New York 10069
"
40.7472095,-73.9807604,"Icon 9-11 Park Ave, 9 - 11 Park Ave, New York, New York 10016
"
40.7155089,-74.0163485,"Icon Liberty View Parking, 400 Murray St, New York, New York 10016
"
40.7757217,-73.9895375,"Icon Parking 100 Riverside Blvd., 100 Riverside Blvd, New York, NY 10024
"
40.775111,-73.9886025,"Icon Parking 101 West End Ave, 101 West End Ave, New York, NY 10023
"
40.7818052,-73.9595803,"Icon Parking 1056 5th Avenue, 10 E 87th St, New York, New York 10028
"
40.7324294,-73.9958264,"Icon Parking 11 5th Ave, 11 5th Ave, New York, NY 10003
"
40.741355,-74.0032029,"Icon Parking 111 8th Ave Parking, 385  W 15th St, New York, New York 10011
"
40.7321555,-73.9947831,"Icon Parking 12 East 9th Street, 12 E 9th St, New York, NY 10003
"
40.762517,-73.9777613,"Icon Parking 1350 Avenue of the Americas, 1350 6th Ave, New York, NY 10019
"
40.7046296,-74.0107791,"Icon Parking 14-26 William Street, 14-26 William St, New York, New York 10004
"
40.73404,-74.0087406,"Icon Parking 150 Charles Street, 150 Charles St, New York, NY 10014
"
